road,ga_length,ga_start,ga_end,ga_k_end,ga_kind,ga_q,가로수길길이,가로수길소개,도로명,도로종류,도로구간,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
태평로,36.332813,127.398071,36.317106,127.391522,버즘나무+목백합+은행나무+이팝나무+단풍나무+감나무,,2.5,은행나무길,태평로,기타도로,수침교~계백로,042-606-6595,대전광역시 중구청,2019-06-05,3650000,대전광역시 중구
충무로,37.568048,126.992406,37.561495,126.993179,버즘나무+은행나무+벚나무+회화나무,,2.3,버즘나무길,충무로,기타도로,테미3가~보문교,042-606-6595,대전광역시 중구청,2019-06-05,3650000,대전광역시 중구
대흥로,36.321026,127.414946,36.325502,127.431959,버즘나무+은행나무,,1.4,버즘나무길,대흥로,기타도로,시민회관3가~대흥교,042-606-6596,대전광역시 중구청,2019-06-05,3650000,대전광역시 중구
중앙로,36.322571,127.412891,36.329686,127.428525,버즘나무+은행나무+느티나무+이팝나무,,2,은행나무길,중앙로,기타도로,서대전4가~홍명상가,042-606-6595,대전광역시 중구청,2019-06-05,3650000,대전광역시 중구
보문로,36.333157,127.419298,36.314569,127.438894,버즘나무+은행나무+중국단풍+히말라야시다,,3,버즘나무길,보문로,기타도로,대고5가~문창교,042-606-6595,대전광역시 중구청,2019-06-05,3650000,대전광역시 중구
목중`대성로,36.339802,127.406563,36.334617,127.413215,버즘나무+목백합+은행나무+중국단풍+느티나무+메타세콰이어+이팝나무+감나무,,3,버즘나무길,목중로,기타도로,법원3가~중촌동,042-606-6595,대전광역시 중구청,2019-06-05,3650000,대전광역시 중구
어덕마을로,36.343322,127.411529,36.332073,127.401225,은행나무+중국단풍+메타세콰이어,,2.4,중국단풍길,어덕마을로,기타도로,계룡육교~대전천,042-606-6595,대전광역시 중구청,2019-06-05,3650000,대전광역시 중구
동서대로,36.337564,127.417222,36.326902,127.391109,은행나무,,4.1,은행나무길,동서대로,기타도로,가장교~현암교,042-606-6595,대전광역시 중구청,2019-06-05,3650000,대전광역시 중구
대종로,36.344494,127.405303,36.297224,127.456141,버즘나무+목백합+은행나무+이팝나무,,5.6,버즘나무길,대종로,기타도로,중촌육교~부사4가,042-606-6595,대전광역시 중구청,2019-06-05,3650000,대전광역시 중구
평촌로,36.321392,127.393188,36.323485,127.401078,은행나무,170,1.9,은행나무길,평촌로,기타도로,태평로~수침로,042-606-6595,대전광역시 중구청,2019-06-05,3650000,대전광역시 중구
서문로,36.315508,127.407797,36.308462,127.408138,중국단풍,148,0.6,중국단풍길,서문로,기타도로,문화로~한밭도서관,042-606-6595,대전광역시 중구청,2019-06-05,3650000,대전광역시 중구
태인4길,34.941515,127.758018,34.941468,127.765516,단풍+메세,98,0.464,여름이면 시원하고 가을이면 이쁜색의 잎을 선사하는거리,태인4길,시도,한진~사카팬코리아,,,2019-03-18,4840000,전라남도 광양시
태인5길,34.94335,127.758615,34.947439,127.76776,이팝+가시,181,0.872,여름이면 시원하고 가을이면 이쁜색의 잎을 선사하는거리,태인5길,시도,SK주유소~형우스틸,,,2019-03-18,4840000,전라남도 광양시
태인6길,34.947549,127.758883,34.947507,127.765495,먼,116,0.476,봄이면 푸른잎과 열매를 동시에 구경할수있는거리,태인6길,시도,동산운수~태인로,,,2019-03-18,4840000,전라남도 광양시
명당1길,34.95316,127.756724,34.953116,127.767999,먼+메세,213,1.12,봄이면 푸른잎과 열매를 동시에 구경할수있는거리,명당1길,시도,대성철강~,,,2019-03-18,4840000,전라남도 광양시
명당2길,34.94759,127.760975,34.953726,127.761316,가시,124,0.7,무거은 거리가 노란당풍으로 산뜻해진거리,명당2길,시도,피제이메탈~에스피에프씨,,,2019-03-18,4840000,전라남도 광양시
김시식지1길,34.94751,127.757964,34.947032,127.752201,이팝,123,0.8,봄이면 또한번의 눈꽃을 볼수있는거리,김시식지1길,시도,케이에스피~궁기마을회관,,,2019-03-18,4840000,전라남도 광양시
지동길,34.941378,127.68228,34.937027,127.681828,이팝,48,0.4,봄이면 또한번의 눈꽃을 볼수있는거리,지동길,시도,성황도서관~백운급식매장,,,2019-03-18,4840000,전라남도 광양시
진상로,35.014557,127.718768,35.020208,127.720384,가시,140,0.128,적적한 거리가 가시나무로  풍성해진거리,진상로,지방도,진상골재~진상교회,,,2019-03-18,4840000,전라남도 광양시
순광로,34.87515,127.55769,34.970534,127.588229,이팝+은행,554,3,양옆으로 이팝과 은행이 조성되어 하얀눈이 앉아있는 모습을 띄고있음,순광로,일반국도,순천광양경계~인동교차로,,,2019-03-18,4840000,전라남도 광양시
백운로,34.970794,127.590367,34.932263,127.726302,벚+먼+이팝+은행,1557,158,네가지의 수종이 계절에 따라 아름다운 색을 보여줌,백운로,일반국도,인동교차로~제철1문사거리,,,2019-03-18,4840000,전라남도 광양시
백운1로,34.933617,127.746683,34.972477,127.746455,느티+이팝+가시+메세,379,8,푸른식물들이 사람의 시야를 밝게해줌,백운1로,일반국도,태인대교~진월ic교차로,,,2019-03-18,4840000,전라남도 광양시
제철로,34.935278,127.605315,34.930407,127.693768,벚+먼+가시,1187,1,벚꽃이 피는계절이면 마음까지 깨끗해지는 생각이 들게하는 거리,제철로,지방도,광양경찰서~길호대교,,,2019-03-18,4840000,전라남도 광양시
가야로,34.954047,127.695807,34.965708,127.713304,벚,645,1.384,새하얀 꽃들로 광양의 도로를 깨끗하게 만들어줌,가야로,시도,중마고등학교~광영골프연습장,,,2019-03-18,4840000,전라남도 광양시
서천변,34.977915,127.573345,34.967985,127.580207,벚,194,1.36,새하얀 꽃들로 광양의 도로를 깨끗하게 만들어줌,서천변,시도,현대철강~서산교,,,2019-03-18,4840000,전라남도 광양시
서천변로,34.985304,127.579508,34.965988,127.583248,벚+느티+은행,256,1.26,"봄이면 하얀꽃, 가을이면 노란잎으로 계절마다 자태를 뽐냄",서천변로,시도,주공매화~광양교,,,2019-03-18,4840000,전라남도 광양시
개봉교길,37.203383,127.57187,37.203766,127.572512,은행나무,15,0.2,양옆으로 은행나무가 단목으로 식재되어 있는 가로수길,,,남부시장사거리~개봉교,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
강변로,37.224145,127.565706,37.183974,127.583337,은행나무+왕벚나무+살구나무+무궁화,1234,7.5,"양옆으로 구간에 따라 은행나무, 왕벚나무, 살구나무가 단목으로 식재되어 있는 가로수길로 사이사이 무궁화가 일부 심겨져 있음",,,강변교~영서고앞,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
남원로527번길,37.200873,127.563283,37.19531,127.564734,은행나무,107,1.4,양옆으로 은행나무가 단목으로 식재되어 있는 가로수길,,,단구1차아파트~단구2차아파트,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
남원로534번길,37.194726,127.564218,37.193657,127.56507,느티나무,87,1.2,양옆으로 느티나무가 단목으로 식재되어 있는 가로수길로 마을주변 터널을 이룸,,,소방서사거리~두산아파트,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
천매봉길,37.193597,127.563694,37.191326,127.563217,느티나무,147,0.8,양옆으로 느티나무가 단목으로 식재되어 있는 가로수길로 마을주변 터널을 이룸,,,남원로~천매봉길~윤가네냉면,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
남원로(청구아파트길),37.193042,127.562585,37.19344,127.562288,느티나무,46,0.4,양옆으로 느티나무가 단목으로 식재되어 있는 가로수길로 마을주변 터널을 이룸,,,천매사거리~서원주초교,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
남원로469번길,37.192927,127.561218,37.193595,127.563588,느티나무,136,1.8,양옆으로 느티나무가 단목으로 식재되어 있는 가로수길로 마을주변 터널을 이룸,,,용화산섬가리~원예농협(남원로 교차점),033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
남원로,37.203383,127.57187,37.174907,127.550193,은행나무+꽃복숭아+단풍나무+꽃사과+왕벚나무+이팝나무,573,5.5,"양옆으로 화단이 조성되어 있고 이팝나무 가로수를 주로 꽃복숭아 등 아교목과 사철나무 등 다수의 관목이 복층림을 이룬 가로숲길, 일정구간에는 은행나무가 단목으로 식재되어 있음",,,남부시장사거리~흥업농업기술센터,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
치악로,37.260704,128.032433,37.252188,128.030678,느티나무,103,2.5,"양옆으로 느티나무가 단목으로 식재되어 있는 가로수길로 국립공원, 구룡사를 진입하는 구간에 터널을 이룸",,,학곡저수지삼거리~치악산국립공원관리사무소,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
치악로,37.224825,127.582997,37.250438,128.000524,메타세콰이어,21,6,양옆으로 메타세콰이어가 일정구간에 단목으로 식재되어 있는 가로수길,,,흥양리삼거리~소초면사무소,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
치악로,37.205257,127.57264,37.212224,127.572225,은행나무,61,3,양옆으로 은행나무가 단목으로 식재되어 있는 가로수길,,,원주경찰서~가매기사거리,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
치악로,37.212155,127.572195,37.222893,127.581363,은행나무+왕벚나무,297,2.5,양옆으로 은행나무와 왕벚나무가 단목으로 식재되어 있는 가로수길,,,가매기사거리~강원과학고등학교,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
치악로,37.183869,127.583419,37.203739,127.571714,은행나무+이팝나무,441,3.2,양옆으로 은행나무와 이팝나무가 단목으로 식재되어 있는 가로수길,,,영서고앞~남부시장상가,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
평원로,37.21244,127.564022,37.205067,127.571657,단풍나무+소나무,200,1.3,"양옆으로 화단이 조성되어 있고 단풍나무 가로수를 주로 조팝나무, 회양목 등 다수의 관목이 복층림을 이룬 가로숲길",,,원주역~원주역오거리,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
기독병원길,37.210002,127.565391,37.205616,127.564926,은행나무,30,0.1,"양옆으로 은행나무가 단목으로 식재되어 있고, 화단 내 철쭉, 회양목이 식재되어 있는 복층림을 이룬 가로숲길",,,원일로 농협~기독병원사거리,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
증평길,37.205356,127.565836,37.210084,127.570542,은행나무,21,0.4,양옆으로 은행나무가 단목으로 식재되어 있는 가로수길,,,원일로 금강제화사거리~평원로 교차점,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
원일로,37.21244,127.564022,37.213838,127.562391,은행나무,82,0.5,양옆으로 은행나무가 단목으로 식재되어 있는 가로수길,,,원주역~우산철교사거리,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
원일로,37.21244,127.564022,37.203739,127.571714,단풍나무+소나무,233,1.7,"양옆으로 화단이 조성되어 있고 단풍나무 가로수를 주로 조팝나무, 회양목 등 다수의 관목이 복층림을 이룬 가로숲길",,,원주역~남부시장삼거리,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
한지공원길,37.202506,127.555496,37.194102,127.564101,왕벚나무+은행나무+느티나무,238,1.8,"양옆으로 왕벚나무와 은행나무, 느티나무가 단목으로 식재되어 있는 가로수길",,,원주교도소앞~원주소방서,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
북원로,37.203685,127.555961,37.163611,127.542653,왕벚나무+무궁화+살구나무+느티나무+은행나무,870,4.5,양옆으로 왕벚나무와 은행나무가 단목으로 식재되어 있고 중앙분리대에 느티나무가 식재되어 있는 가로수길,,,둣내사거리~원주 연세대학교,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
북원로,37.24041,127.571213,37.205027,127.560242,버즘나무+이팝나무+은행나무,388,2.2,"양옆으로 버즘나무와 이팝나무, 은행나무가 단목으로 식재되어 있는 가로수길",,,태장농공단지삼거리~단계택지사거리,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
예술관길,37.200415,127.563883,37.195417,127.562633,은행나무+왕벚나무,96,0.8,양옆으로 은행나무와 왕벚나무가 단목식로 식재되어 있는 가로수길,,,치악예술관삼거리~치악초교앞,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
백간공원길,37.205294,127.553752,37.210523,127.553096,왕벚나무,120,1.2,양옆으로 왕벚나무가 단목으로 식재되어 있는 가로수길,,,백간공원~벨라시티아파트삼거리,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
백간길,37.210639,127.552314,37.210735,127.56046,왕벚나무+은행나무,137,1.5,양옆으로 은행나무와 왕벚나무가 단목으로 식재되어 있는 가로수길,,,봉화산삼거리~중앙초교,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
서원대로,37.212264,127.551941,37.190927,127.574249,은행나무+단풍나무+산수유+산딸나무+모감주+꽃사과+선주목+둥근소나무+느티나무+왕벚나무,1088,3.3,"양옆으로 은행나무와 왕벚나무가 교목층을 이루고 산수유 등 아교목, 다수의 관목이 복층림을 이룬 가로숲길",,,청골사거리~단구동사거리,033-737-3654,강원도 원주시청,2019-05-23,4190000,강원도 원주시
선화동예술과낭만의거리,36.325434,127.420274,36.329561,127.420038,이팝나무+은행나무+버즘나무,,0.15,예술과낭만의거리,중앙로79번길,기타도로,중앙로~보문로,042-606-6592,대전광역시 중구청,2019-06-05,3650000,대전광역시 중구
오류로,36.330838,127.401452,36.320774,127.405463,목백합+은행나무+벚나무+메타세콰이어+감나무,,2.5,은행나무길,오류로,기타도로,계룡육교~삼익아파트,042-606-6595,대전광역시 중구청,2019-06-05,3650000,대전광역시 중구
도두리로 6번길,37.320206,126.440577,37.315081,126.440455,회화나무+이팝나무,46,0.343,도두리로 6번길,도두리로 6번길,지방도,도두리로~봉오대로,032-450-4904,인천광역시 계양구청,2019-08-27,3550000,인천광역시 계양구
계양문화로 7번길,37.315299,126.440493,37.315287,126.440941,회화나무,31,0.113,계양문화로 7번길,계양문화로 7번길,지방도,도두리로6번길~계양문화로,032-450-4904,인천광역시 계양구청,2019-08-27,3550000,인천광역시 계양구
